trait,gamma,gene,Start (MB),seed1,seed2,seed3,seed4,seed5
calcium,10.0,AGBL2,47.681724,6.737664469680382e-07,7.239190344954238e-07,7.108150359425025e-07,7.158147422581251e-07,7.020569798843468e-07
calcium,10.0,HLA-DRA,32.407727,1.0172275521913576e-07,1.0435036656986085e-07,1.0347131040866486e-07,1.0316262888387939e-07,1.0379416648387263e-07
calcium,0.1,FAM184B,17.634154,1.9706399299046495e-06,1.9620413893584043e-06,1.985200223542094e-06,1.9523466966431258e-06,1.959015252128715e-06
calcium,10.0,CRCP,65.579815,1e-14,1e-14,1e-14,1e-14,1e-14
calcium,1.0,NCAPH,97.001567,1.1582331877701968e-05,1.075783160442434e-05,1.0977995304362054e-05,1.1048923923007159e-05,1.016230704364851e-05
calcium,0.1,DNAJC1,22.045615,8.731602716194331e-06,8.640040061402843e-06,8.877682841190726e-06,8.767507635787375e-06,8.69595359098696e-06
calcium,0.1,COG5,106.84396,3.993364638965602e-09,4.042168377793587e-09,4.0049776828254835e-09,4.030586420178395e-09,4.047914892169047e-09
calcium,0.001,ZNF512,27.805979,1e-14,1e-14,1e-14,1e-14,1e-14
calcium,0.01,LPA,160.95276,1.797979221063173e-07,1.8145734426155968e-07,1.8102292609345483e-07,1.793032284869156e-07,1.8048817984617216e-07
calcium,0.1,WDR72,53.809895,5.24921324340788e-06,5.216023225451671e-06,5.243875619620475e-06,5.268979828443321e-06,5.320275341391678e-06
calcium,0.1,TMEM194B,191.373914,1.8013626007507e-06,1.801110244947779e-06,1.8881818285576557e-06,1.6490765348819991e-06,1.732133220855303e-06
calcium,0.1,PUS10,61.169529,1.732268550824756e-09,1.732040288970893e-09,1.6995126417285178e-09,1.7989308931376513e-09,1.7980205102574587e-09
calcium,0.1,DCPS,126.173975,1e-14,1e-14,1e-14,1e-14,1e-14
calcium,1.0,PRR12,50.094911,2.309923363696953e-10,2.2284474265887866e-10,2.261020259908264e-10,1.6699019944610427e-10,2.3288149186839746e-10
calcium,0.001,SSFA2,182.756793,3.194281414931055e-06,3.2070173009435265e-06,3.213467092200162e-06,3.1868892268471782e-06,3.1399326048120457e-06
calcium,0.1,MAP3K11,65.365761,9.84347048316181e-10,9.93762627743422e-10,1.1061969118486559e-09,9.61526192000406e-10,1.0635486935584026e-09
calcium,0.1,C15orf33,49.620764,6.883119962886042e-09,6.946027530929655e-09,6.868265178816557e-09,6.811821329222312e-09,6.881709202488651e-09
calcium,0.1,STXBP5L,120.628425,1.2297170837172189e-08,1.2331701215728685e-08,1.2162067353216344e-08,1.2149798833682723e-08,1.233645474663092e-08
calcium,0.001,FAM162A,122.103112,1e-14,1e-14,1e-14,1e-14,1e-14
calcium,0.01,BRE,28.117423,1e-14,1e-14,1e-14,1e-14,1e-14
calcium,0.1,SPG11,44.855318,3.3862642502269225e-06,3.3742623788413084e-06,3.342098437997265e-06,3.320170052001359e-06,3.329907200311233e-06
calcium,1.0,XPO7,21.777281,2.032038715071849e-08,1.9805429296582133e-08,1.9929516592576135e-08,2.1384096049459345e-08,2.1851737086464595e-08
calcium,1.0,EHMT2,31.84786,3.860378544495724e-06,4.291451050741912e-06,3.85094308330558e-06,3.623601727120729e-06,4.801257421638283e-06
calcium,0.1,MUC1,155.15861,1e-14,1e-14,1e-14,1e-14,1e-14
calcium,0.1,SLC22A18,2.924575,3.3453836645325197e-07,3.1071281902939063e-07,3.1737054984048996e-07,3.2900481483633115e-07,3.2527878501831253e-07
calcium,10.0,TRIM54,27.505599,6.08372019428316e-10,6.374929473196289e-10,5.804609015669371e-10,6.194168511441944e-10,6.190741252964926e-10
calcium,10.0,MADD,47.295465,7.826590795678712e-06,8.23604059441152e-06,8.37006333687107e-06,8.078970139435704e-06,8.14731755582887e-06
calcium,0.1,ABCA6,67.075113,5.208611320028922e-12,5.561107130347409e-12,5.701661365264954e-12,5.5135895848934524e-12,5.3721471715562075e-12
calcium,0.001,SERPINA1,94.844785,1e-14,1e-14,1e-14,1e-14,1e-14
calcium,0.001,ILDR1,121.707213,1e-14,1e-14,1e-14,1e-14,1e-14
calcium,0.1,TRPM6,77.339528,2.5710271298606813e-06,2.558905681127044e-06,2.56380756391561e-06,2.612928288847627e-06,2.5832909558154427e-06
calcium,0.01,SLC5A6,27.423303,6.0037608776708495e-06,5.950016272793235e-06,6.0706743320038115e-06,6.090251341350772e-06,6.082078512825717e-06
calcium,10.0,QSER1,32.949572,4.930618258125463e-07,4.7215202259032196e-07,4.2450132176075073e-07,4.292885942280833e-07,4.208182714515729e-07
calcium,0.001,AHSG,186.33093,1e-14,1e-14,1e-14,1e-14,1e-14
calcium,0.001,GOLGB1,121.383326,1e-14,1e-14,1e-14,1e-14,1e-14
calcium,1.0,NBPF3,21.771579,2.0519490029347054e-07,1.896234849141365e-07,1.754215347427035e-07,1.6915880207690748e-07,2.102370775247664e-07
calcium,0.001,KCTD7,66.094051,1e-14,1e-14,1e-14,1e-14,1e-14
calcium,0.001,WDR81,1.619869,1e-14,1e-14,1e-14,1e-14,1e-14
calcium,0.001,C9orf3,97.522065,1e-14,1e-14,1e-14,1e-14,1e-14
calcium,0.1,ARNT,150.784496,7.273959212739101e-12,8.40061353812871e-12,8.005041074454766e-12,8.235856441274336e-12,7.741363106106292e-12
calcium,0.1,RNF217,125.330422,2.0376585196935082e-08,1.989423825676795e-08,2.0276035517241553e-08,2.096804241347172e-08,2.026560641521513e-08
calcium,0.001,DOK7,3.465102,1e-14,1e-14,1e-14,1e-14,1e-14
calcium,0.1,TCF25,89.940075,2.9565969614786525e-06,2.927900249916071e-06,2.8800028150088863e-06,2.9473601104168523e-06,2.9146886182385146e-06
calcium,0.1,NAP1L4,2.970488,1.1251000131551336e-12,1.0903500324843662e-12,1.1657341758564144e-12,1.0504930259003231e-12,1.078470646120877e-12
calcium,10.0,ISPD,16.131319,1.1962049215608062e-06,1.1893525830863894e-06,1.1975540554765018e-06,1.193023710044372e-06,1.1974831296557298e-06
calcium,10.0,CGN,151.490995,6.826743041976613e-07,7.894730262858474e-07,6.92110898148357e-07,7.17322889420835e-07,7.501445185020827e-07
calcium,0.1,MLLT10,21.823573,1.6925461587824486e-07,1.6827982485256854e-07,1.690134898701956e-07,1.703873619973706e-07,1.6803337365978166e-07
calcium,10.0,IFT172,27.667298,1e-14,1e-14,1e-14,1e-14,1e-14
calcium,0.001,BTBD10,13.410377,1e-14,1e-14,1e-14,1e-14,1e-14
calcium,10.0,IGHMBP2,68.67142,2.8629208226327307e-07,3.1601760508426224e-07,3.06579382658434e-07,2.9992928896049875e-07,2.9927822164932394e-07
calcium,1.0,TMEM176A,150.498638,1.003708761038169e-05,7.716619197850605e-06,7.870309451596391e-06,7.200489906100671e-06,8.05605571718715e-06
calcium,10.0,WHSC1L1,38.133158,4.523336834871827e-06,4.538463371117629e-06,4.543248864896654e-06,4.430849788628066e-06,4.555821888074796e-06
calcium,0.001,TBC1D12,96.16237,2.1356575419240187e-07,2.1273759653883673e-07,2.1300537578206047e-07,2.139511416920925e-07,2.1198940403088784e-07
calcium,0.01,MAP2K6,67.411125,2.075373667365099e-07,2.1244175063550585e-07,2.085191843637091e-07,2.1085002621656912e-07,2.118508829473953e-07
calcium,10.0,ZNF276,89.788048,2.7183223116900024e-08,2.312329949738512e-08,3.332857101412401e-08,2.1341235223459876e-08,2.3448098573908283e-08
calcium,0.1,PPARG,12.393091,1.965094753586527e-13,2.0938806244430452e-13,2.0383694732117874e-13,1.6342482922482304e-13,1.9562129693895258e-13
calcium,10.0,CDK6,92.244453,2.842177222461828e-07,2.870382653785697e-07,2.7956944226303904e-07,2.9151791314241393e-07,2.8703074783642535e-07
calcium,0.1,SMG6,1.964785,6.845789268794533e-09,6.839308563932889e-09,6.87126933129889e-09,6.8820692478155365e-09,6.752283510103041e-09
calcium,0.001,C2orf16,27.799439,1e-14,1e-14,1e-14,1e-14,1e-14
calcium,0.1,USP34,61.415236,1e-14,1e-14,1e-14,1e-14,1e-14
calcium,0.1,EHBP1L1,65.343773,7.166162996341541e-09,8.06191402524803e-09,6.953006392862449e-09,7.337251695105351e-09,7.076152774843081e-09
calcium,1.0,ASTL,96.789588,8.579097432459548e-10,8.728378020350647e-10,7.767295695515486e-10,7.987066563686085e-10,8.399627660082842e-10
calcium,10.0,PEX7,137.143803,2.1389830073825777e-07,2.138478747415462e-07,2.139316958027493e-07,2.1529522720165062e-07,2.1648795978101987e-07
calcium,0.1,FAM125B,129.089208,2.446524656862792e-06,2.5420332104841847e-06,2.4475431771309175e-06,2.426026191271191e-06,2.45399750131714e-06
calcium,0.1,GATA3,8.097618,1.8583024008478333e-10,2.0471424555523754e-10,2.0120449750749003e-10,1.987403575043345e-10,1.9423518349270807e-10
calcium,0.1,INPP5A,134.3516,3.762061767664804e-07,3.7672889918738406e-07,3.768850787011502e-07,3.763714405691232e-07,3.7645622619209007e-07
calcium,1.0,RGS14,176.785025,1.2536477744795604e-06,1.3488335913747207e-06,1.2961252298104853e-06,1.3109065055694202e-06,1.3254081947522423e-06
calcium,0.1,DNMT3A,25.457147,7.459162267853259e-07,7.454010931828847e-07,7.424626049523653e-07,7.408524864693788e-07,7.515038020766696e-07
calcium,0.001,HGFAC,3.443728,1e-14,1e-14,1e-14,1e-14,1e-14
calcium,0.1,RBKS,28.004481,7.80193313398847e-06,7.569810478336159e-06,7.393424172663643e-06,7.197754767318543e-06,7.719845816822613e-06
calcium,10.0,RCN3,50.031729,2.1027624086400465e-13,1.389999226830696e-13,1.4221956945448255e-13,1.7741363933510002e-13,1.4988010832439613e-13
calcium,1.0,CTSS,150.705521,1.344591105123527e-12,1.0460521338018225e-12,9.492406860545088e-13,1.2285727990501982e-12,1.9800827644189667e-12
calcium,0.001,KPNA1,122.145831,1e-14,1e-14,1e-14,1e-14,1e-14
calcium,10.0,NCAN,19.327762,1.8950258384720087e-07,2.518250054039939e-07,2.279062070176252e-07,2.555285376626415e-07,2.344121945441202e-07
calcium,0.1,ZFPM1,88.520046,2.9607427620703675e-12,2.8490543257930767e-12,2.9454216843305403e-12,3.036682016954728e-12,3.049338559435455e-12
calcium,10.0,BCL7A,122.459997,5.701486109899179e-06,5.490107198413696e-06,5.700081416426528e-06,5.47950417428833e-06,5.667143736731717e-06
calcium,10.0,TAF1B,9.98367,1.572759444123939e-06,1.5496762367783745e-06,1.5196675492434863e-06,1.5498915043599126e-06,1.5766223426805226e-06
cholesterol,1.0,SEC14L4,30.885863,6.475050092213941e-06,6.362893667288816e-06,6.321459516622774e-06,6.338104248215792e-06,6.405963430822226e-06
cholesterol,0.1,C11orf9,61.520216,9.801288891608806e-09,1.0021883323219072e-08,9.25954291020048e-09,9.974015280356241e-09,9.53819834226266e-09
cholesterol,1.0,AGER,32.148919,4.427227254799604e-07,5.049609499430119e-07,4.563277846703073e-07,4.936365698426926e-07,5.917386438625272e-07
cholesterol,0.1,ARHGEF15,8.215357,1.4856962895493098e-06,1.4676841253447037e-06,1.4033254178702492e-06,1.4814120211648074e-06,1.4189258085162137e-06
cholesterol,10.0,DAGLB,6.449467,3.3774516516871245e-10,3.4456537623128725e-10,3.1003510869709316e-10,3.245200774770751e-10,3.463687114901859e-10
cholesterol,0.001,LDLR,11.200224,1e-14,1e-14,1e-14,1e-14,1e-14
cholesterol,0.1,ZFPM1,88.520046,1.4800994329045025e-06,1.4725829264872203e-06,1.4675876465197746e-06,1.4605131760658807e-06,1.4543246378284636e-06
cholesterol,0.01,SLC5A6,27.423303,3.751087396253183e-08,3.707485318749093e-08,3.762122968709036e-08,3.752158206360434e-08,3.749921073659124e-08
cholesterol,10.0,RSPH6A,46.299126,1.6934970314963493e-08,1.6055631046896224e-08,1.5636357098003373e-08,1.5863909852420477e-08,1.3359480410812807e-08
cholesterol,1.0,HPR,72.097154,1.411093464298574e-13,1.5987211554602254e-13,1.745270594710746e-13,9.525713551283843e-14,1.326716514427062e-13
cholesterol,0.001,DOCK6,11.310172,1.3229417561433365e-12,1.287525641657794e-12,1.3212764216063988e-12,1.3243850460753492e-12,1.323274823050724e-12
cholesterol,10.0,GNAI3,110.091342,1.532107773982716e-14,1.4099832412739488e-14,1.4432899320127035e-14,1.1324274851176597e-14,1.354472090042691e-14
cholesterol,0.1,DOK7,3.465102,2.4586429558937084e-09,2.4427484479616624e-09,2.511414964878611e-09,2.4523181263447213e-09,2.4924007302473683e-09
cholesterol,1.0,AIF1,31.583106,3.394293455194486e-07,3.245169115650981e-07,2.51576588228275e-07,3.212343014924457e-07,3.532489526447691e-07
cholesterol,0.1,BRCA2,32.890597,6.1515497624675675e-06,6.244545275757574e-06,6.1524587532391095e-06,6.196554123483189e-06,6.185953812187783e-06
cholesterol,0.001,TSG101,18.502092,1.2225319301339965e-07,1.2209226285531116e-07,1.2207036581557418e-07,1.2201437826764305e-07,1.2219044231986942e-07
cholesterol,10.0,DAGLA,61.487627,1.0362031409472117e-05,9.618072517647569e-06,9.259791590165989e-06,7.544836315487302e-06,1.077434699414681e-05
cholesterol,1.0,MAP2K6,67.411125,5.514142753515472e-08,5.511410394731797e-08,5.5008535504441625e-08,5.496013832928526e-08,5.515187206928118e-08
cholesterol,0.1,MSH5,31.708243,4.204931736140338e-09,4.49868842178347e-09,4.380694251793216e-09,4.370569239853239e-09,4.2924724885651244e-09
cholesterol,0.001,ATG4D,10.654766,1e-14,1e-14,1e-14,1e-14,1e-14
cholesterol,10.0,CDSN,31.083801,2.1865042887370123e-08,2.1924976278953068e-08,2.2553392153845664e-08,2.186331782283446e-08,2.2715224146097057e-08
cholesterol,1.0,KANK2,11.277233,1.9148231888976852e-09,1.9518523464157056e-09,1.9275624429937466e-09,1.7297179244479821e-09,1.8811160407139482e-09
cholesterol,0.1,A2M,9.220418,5.503571820497655e-09,5.438112293809638e-09,5.277208892096041e-09,5.328025132200764e-09,5.220867516086969e-09
cholesterol,10.0,PACSIN1,34.494082,7.455636108488761e-11,7.845135652218005e-11,7.300049453817792e-11,7.293143866604623e-11,7.309008953626517e-11
cholesterol,10.0,MYO1H,109.826523,1.4228282285699834e-06,1.4662916140162352e-06,1.4577410696325899e-06,1.4683086672073742e-06,1.429001901698257e-06
cholesterol,0.01,TRAPPC6A,45.666449,4.2162836777492885e-08,4.482356918966701e-08,4.487009674924991e-08,4.7385398160848524e-08,4.619527937954615e-08
cholesterol,0.001,CARM1,10.982378,1e-14,1e-14,1e-14,1e-14,1e-14
cholesterol,0.001,XRN1,142.030352,3.2681540218515437e-06,3.139805323515432e-06,3.17121696857825e-06,3.267195784362187e-06,3.1864698978312234e-06
cholesterol,10.0,EIF2B4,27.587266,1.7574275368303915e-10,2.2571000624083126e-10,2.956156430755641e-10,3.035127704720253e-10,2.634201745621567e-10
cholesterol,0.1,FRK,116.263576,1.5334400416122662e-12,1.4871437414853972e-12,1.5119017149345382e-12,1.5488721416545559e-12,1.4481749133210542e-12
cholesterol,1.0,KIAA1324,109.656805,6.672440377997191e-14,6.539213615042172e-14,6.616929226765933e-14,6.561418075534675e-14,6.517009154549669e-14
cholesterol,10.0,EIF2C2,141.542142,8.206320122883248e-06,8.110043427489444e-06,8.149894392461832e-06,8.129099129727813e-06,8.195539092259452e-06
cholesterol,10.0,TMEM57,25.757589,3.1522528365357516e-08,3.889551170033201e-08,4.361979610845168e-08,4.088471361463064e-08,4.041588508307825e-08
cholesterol,1.0,CGREF1,27.322651,5.383168333317201e-08,4.496795169561807e-08,5.4988841924341614e-08,6.274561537011891e-08,5.2539811945528925e-08
cholesterol,0.001,UBXN2B,59.323944,1e-14,1e-14,1e-14,1e-14,1e-14
cholesterol,0.001,CBLC,45.281188,1e-14,1e-14,1e-14,1e-14,1e-14
cholesterol,0.1,TRIM15,30.131461,2.2432857793575067e-09,1.931172000091408e-09,1.89368398739731e-09,2.3137386451210773e-09,2.0923394128402606e-09
cholesterol,10.0,PPT2,32.121403,1.5236556460962447e-10,1.7477952418687437e-10,1.7109769157030996e-10,1.744945299364531e-10,1.492357348809037e-10
cholesterol,10.0,C6orf26,31.730831,3.1857796400913685e-09,2.9236061349635634e-09,2.498936946260244e-09,3.1109230747006222e-09,2.593614989443438e-09
cholesterol,0.1,TRIM31,30.071312,5.461631147340995e-12,5.4150017803067385e-12,5.617839526905755e-12,5.594080754178776e-12,5.593303598061539e-12
cholesterol,0.001,TIMD4,156.346467,1e-14,1e-14,1e-14,1e-14,1e-14
cholesterol,0.1,ZFP112,44.831585,8.216054503407122e-10,8.463354461696326e-10,8.054541478230703e-10,7.457021666823493e-10,8.255758299213767e-10
cholesterol,0.1,CACNB2,18.429665,1.9446086223506853e-06,1.945339613951269e-06,1.9445066216094986e-06,1.9464923063372552e-06,1.941948963524176e-06
cholesterol,1.0,NSMAF,59.496664,1e-14,1e-14,1e-14,1e-14,1e-14
cholesterol,0.01,MYO5B,47.35284,1.2431167206727878e-12,1.2183587472236468e-12,1.2436718321851004e-12,1.2188028364334969e-12,1.2330136911486989e-12
cholesterol,1.0,GAS6,114.523836,3.456226549403141e-07,3.3871764215653855e-07,3.3728449166936514e-07,3.1453629500965974e-07,3.3768144758195007e-07
cholesterol,0.01,DYNC1LI1,32.56829,2.8665294060647994e-07,2.9614673602296193e-07,2.925945805642982e-07,2.9776248910984293e-07,2.9672466617114424e-07
cholesterol,0.001,SSH2,27.957858,3.2323875986950412e-06,3.2315479350231158e-06,3.2402923246799276e-06,3.2272167045377387e-06,3.187615643440722e-06
cholesterol,10.0,KPNA1,122.145831,7.27042984038917e-06,6.91857702950216e-06,7.810923688622573e-06,7.292118965773753e-06,7.444057730010556e-06
cholesterol,0.01,SOX6,15.994354,5.6191674642214196e-06,5.5640471748885645e-06,5.55195550777654e-06,5.6263454926153145e-06,5.6039868476798205e-06
cholesterol,0.001,TMPRSS11E,69.31323,1e-14,1e-14,1e-14,1e-14,1e-14
cholesterol,0.001,CETP,56.995891,1e-14,1e-14,1e-14,1e-14,1e-14
cholesterol,1.0,BACE1,117.160281,2.688738887091091e-08,2.7181941031351187e-08,2.78256594432591e-08,2.6643118156144396e-08,3.368689949212467e-08
cholesterol,1.0,TFR2,100.218479,6.605609541132651e-06,6.289598993514112e-06,6.86510774294824e-06,6.666847131242548e-06,6.692089548288038e-06
cholesterol,0.001,SARS,109.756614,1e-14,1e-14,1e-14,1e-14,1e-14
cholesterol,1.0,C6orf27,31.73337,3.708144902248023e-14,3.3084646133829665e-14,2.808864252301646e-14,4.696243394164412e-14,3.3306690738754696e-14
cholesterol,0.001,ABCA6,67.075113,1e-14,1e-14,1e-14,1e-14,1e-14
cholesterol,0.001,ATG4C,63.269457,3.2425284679504784e-09,2.966863421605126e-09,3.2403726368812613e-09,3.2503773006453685e-09,3.2114150227968707e-09
cholesterol,10.0,IFT172,27.667298,5.62028201755993e-12,6.8685057641459935e-12,7.381428801522816e-12,7.280176461677001e-12,6.318390255444228e-12
cholesterol,10.0,ZNF311,28.962777,3.5778206286529723e-07,3.725966217782428e-07,3.4302111373563093e-07,3.5575782841856807e-07,3.517654171281137e-07
cholesterol,1.0,AP1G1,71.76696,6.459978996176119e-09,8.816164909219992e-09,6.473776292814648e-09,9.254648825063327e-09,5.220697429919596e-09
cholesterol,10.0,INSIG2,118.854132,4.2853498349870733e-07,3.517630360327928e-07,2.754760425327518e-07,3.652908809881339e-07,3.2983537856523526e-07
cholesterol,1.0,ATF1,51.173928,1.1575356229087674e-08,1.0434534125636219e-08,1.3192741121770268e-08,1.1622334650240873e-08,1.2110761060668551e-08
cholesterol,10.0,DPCR1,30.908776,7.261719314755055e-08,7.324545925335713e-08,6.845559785695343e-08,7.440776350620126e-08,7.232790621980456e-08
cholesterol,10.0,ADAMTS13,136.287563,1.9590550739412294e-06,2.073473489350164e-06,1.9677775420223753e-06,1.9546299422357194e-06,1.6604413052290212e-06
cholesterol,10.0,RHCE,25.689017,6.375630755561801e-07,7.58180718873902e-07,7.066834866176208e-07,7.922409753780002e-07,8.486532933060786e-07
cholesterol,0.001,HAVCR1,156.456743,1e-14,1e-14,1e-14,1e-14,1e-14
cholesterol,10.0,WDR12,203.745582,2.779998453661392e-11,2.7966740034912618e-11,2.7930324719704913e-11,2.7351343412362894e-11,2.890898631591199e-11
cholesterol,1.0,ATAD5,29.159365,1.1299684401500087e-06,1.1815585292396236e-06,1.2522533421321924e-06,1.286960785940039e-06,1.2852495370196948e-06
cholesterol,10.0,MOSC1,220.960286,1e-14,1e-14,1e-14,1e-14,1e-14
cholesterol,0.01,FTO,53.738096,4.93296620551753e-07,4.941224536203492e-07,4.939988100804982e-07,4.935516009219043e-07,4.936496027507786e-07
cholesterol,0.1,SLC39A8,103.174578,3.7967011190520594e-07,3.827771738462715e-07,3.8429000770445754e-07,3.8351748665732543e-07,3.825955879888099e-07
cholesterol,10.0,PTPN11,112.856915,3.2514102521474797e-10,3.472382381630723e-10,3.2797964344410957e-10,3.161253481209769e-10,3.6922442880893414e-10
cholesterol,1.0,ZNF192,28.116185,1.0661857514637774e-06,1.3446669289152169e-06,9.699938625651328e-07,1.3804894271052248e-06,1.0347294874257784e-06
cholesterol,10.0,KCTD10,109.889399,1.1026212165532456e-09,1.1816190248481462e-09,1.0277765305488629e-09,1.2416274675075556e-09,1.1192560211981117e-09
cholesterol,0.001,LIPC,58.724231,1e-14,1e-14,1e-14,1e-14,1e-14
cholesterol,1.0,EGFL8,32.133942,7.630744883746488e-06,7.326696156106927e-06,6.9422447795952635e-06,7.044820332535728e-06,6.31470473966278e-06
cholesterol,0.001,COL4A3BP,74.67517,1e-14,1e-14,1e-14,1e-14,1e-14
cholesterol,0.001,POC5,74.970259,1e-14,1e-14,1e-14,1e-14,1e-14
cholesterol,0.1,KCNK3,26.915743,1.092391421764205e-08,1.0786244342142481e-08,1.1237760055848867e-08,1.0940490957622728e-08,1.0982015963278968e-08
cholesterol,0.1,ZNF844,12.175688,1.798512219930437e-06,1.6960468309790144e-06,1.671311680495613e-06,1.7029980071692208e-06,1.4455603356555713e-06
cholesterol,0.1,PTPRJ,48.002464,2.4488591519045144e-06,2.475777377553001e-06,2.4673413869802374e-06,2.4584771058933086e-06,2.4460352709976263e-06
cholesterol,0.001,ZNF512,27.805979,1e-14,1e-14,1e-14,1e-14,1e-14
